"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"43","(Intercept)",47.3744410192413,2842.46646115448,0.31363482156503,47.3744410192413,0.31363482156503,2842.46646115448,0.31363482156503,47.3744410192413,0.31363482156503,TRUE,0.54332421515,0.616303058420368,-0.463286576735412,-2.76250386869708,0.143687759422036,0.335855050081446,0.524737129848801,0.335855050081446,0.0107684143083382,0,58.1930582687636,0.01494223154,3869.02962553477,1e-04,"1_423_1",1,423,1,423,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,TRUE,NA,NA,NA,NA,NA
"44","trend",-0.258736639060279,1320.23014224013,0.145672834049229,22.0038357040021,0.145672834049229,1320.23014224013,0.145672834049229,22.0038357040021,0.145672834049229,TRUE,0.54332421515,0.616303058420368,-0.463286576735412,-2.76250386869708,0.143687759422036,0.335855050081446,0.524737129848801,0.335855050081446,0.0107684143083382,0,58.1930582687636,0.01494223154,3869.02962553477,1e-04,"1_423_1",1,423,1,423,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,TRUE,NA,NA,NA,NA,NA
"45","season",0.0975465117623631,1430.03826423671,0.157788949127259,23.8339710706118,0.157788949127259,1430.03826423671,0.157788949127259,23.8339710706118,0.157788949127259,TRUE,0.54332421515,0.616303058420368,-0.463286576735412,-2.76250386869708,0.143687759422036,0.335855050081446,0.524737129848801,0.335855050081446,0.0107684143083382,0,58.1930582687636,0.01494223154,3869.02962553477,1e-04,"1_423_1",1,423,1,423,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,TRUE,NA,NA,NA,NA,NA
"46","holiday",0,0,0,0,0,0,0,0,0,TRUE,0.54332421515,0.616303058420368,-0.463286576735412,-2.76250386869708,0.143687759422036,0.335855050081446,0.524737129848801,0.335855050081446,0.0107684143083382,0,58.1930582687636,0.01494223154,3869.02962553477,1e-04,"1_423_1",1,423,1,423,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,TRUE,NA,NA,NA,NA,NA
"47","facebook_s",77.0996174028412,2215.89669159813,0.24449975856308,36.9316115266356,0.24449975856308,2215.89669159813,0.24449975856308,36.9316115266356,0.24449975856308,TRUE,0.54332421515,0.616303058420368,-0.463286576735412,-2.76250386869708,0.143687759422036,0.335855050081446,0.524737129848801,0.335855050081446,0.0107684143083382,0,58.1930582687636,0.01494223154,3869.02962553477,1e-04,"1_423_1",1,423,1,423,9,104450,1740.83333333333,1949.31131930519,208.477985971854,37.1149577524161,0.630927212322561,0.638541631102613,0.0213202246543319,0.0212149037012746,47.1366740137462,7,TRUE,131.883807475755,59.9045236757869,0,520.644651049437,0.0552230710516772
"48","googlesearch_s",38.2192908657479,1254.34954398684,0.138403636695402,20.905825733114,0.138403636695402,1254.34954398684,0.138403636695402,20.905825733114,0.138403636695402,TRUE,0.54332421515,0.616303058420368,-0.463286576735412,-2.76250386869708,0.143687759422036,0.335855050081446,0.524737129848801,0.335855050081446,0.0107684143083382,0,58.1930582687636,0.01494223154,3869.02962553477,1e-04,"1_423_1",1,423,1,423,9,61100,1018.33333333333,1143.57726946775,125.243936134414,21.2172440224885,0.369072787677439,0.361458368897387,0.0208352641792031,0.0205294524384098,48.7105052119674,7,TRUE,131.165475202193,59.0214039668137,0,514.197365690772,0.00417197542873293
"49","(Intercept)",92.157664979415,5529.4598987649,0.632163956357306,92.157664979415,0.632163956357306,5529.4598987649,0.632163956357306,92.157664979415,0.632163956357306,TRUE,0.57390812159,0.250679467909621,-3.15778905644833,-7.95138320622653,0.199026178288285,0.538577091667217,0.81164019310014,0.538577091667217,0.00581495808288218,0,196.0669766945,0.05058106622,3869.02962553477,1e-04,"1_446_1",1,446,1,446,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"50","trend",-0.12119551221004,618.412486554133,0.070700952953496,10.3068747759022,0.070700952953496,618.412486554133,0.070700952953496,10.3068747759022,0.070700952953496,TRUE,0.57390812159,0.250679467909621,-3.15778905644833,-7.95138320622653,0.199026178288285,0.538577091667217,0.81164019310014,0.538577091667217,0.00581495808288218,0,196.0669766945,0.05058106622,3869.02962553477,1e-04,"1_446_1",1,446,1,446,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"51","season",0.0455069076609161,667.134252844758,0.0762711433704438,11.1189042140793,0.0762711433704438,667.134252844758,0.0762711433704438,11.1189042140793,0.0762711433704438,TRUE,0.57390812159,0.250679467909621,-3.15778905644833,-7.95138320622653,0.199026178288285,0.538577091667217,0.81164019310014,0.538577091667217,0.00581495808288218,0,196.0669766945,0.05058106622,3869.02962553477,1e-04,"1_446_1",1,446,1,446,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"52","holiday",0,0,0,0,0,0,0,0,0,TRUE,0.57390812159,0.250679467909621,-3.15778905644833,-7.95138320622653,0.199026178288285,0.538577091667217,0.81164019310014,0.538577091667217,0.00581495808288218,0,196.0669766945,0.05058106622,3869.02962553477,1e-04,"1_446_1",1,446,1,446,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"53","facebook_s",43.668895197595,1210.925657232,0.138440927024597,20.1820942871999,0.138440927024597,1210.925657232,0.138440927024597,20.1820942871999,0.138440927024597,TRUE,0.57390812159,0.250679467909621,-3.15778905644833,-7.95138320622653,0.199026178288285,0.538577091667217,0.81164019310014,0.538577091667217,0.00581495808288218,0,196.0669766945,0.05058106622,3869.02962553477,1e-04,"1_446_1",1,446,1,446,9,104450,1740.83333333333,1880.48320126853,139.6498679352,20.2585636058148,0.630927212322561,0.62681541602984,0.0116372792374236,0.0115933523909239,86.2563274435507,4,FALSE,112.151802433816,49.3278048778117,0,464.242538572748,0.0845171303531776
"54","googlesearch_s",22.5398862827604,720.943959028926,0.0824230202941567,12.0157326504821,0.0824230202941567,720.943959028926,0.0824230202941567,12.0157326504821,0.0824230202941567,TRUE,0.57390812159,0.250679467909621,-3.15778905644833,-7.95138320622653,0.199026178288285,0.538577091667217,0.81164019310014,0.538577091667217,0.00581495808288218,0,196.0669766945,0.05058106622,3869.02962553477,1e-04,"1_446_1",1,446,1,446,9,61100,1018.33333333333,1078.44409266016,60.1107593268259,12.1492898769818,0.369072787677439,0.37318458397016,0.0119305628906531,0.0117994101314063,84.749999268041,4,FALSE,111.452986477725,48.841230471591,0,460.077443222627,0.00309745416436279
"55","(Intercept)",57.6887991598204,3461.32794958922,0.386900809161631,57.6887991598204,0.386900809161631,3461.32794958922,0.386900809161631,57.6887991598204,0.386900809161631,TRUE,0.56169729287,0.503566870717929,-1.51914506719972,-3.95941898329753,0.161996922965101,0.412007962613482,0.620037192956156,0.412007962613482,0.00597393051075997,0,77.2327187917116,0.01986376653,3869.02962553477,1e-04,"1_460_1",1,460,1,460,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA
"56","trend",-0.218096630448066,1112.8603451151,0.124393462358868,18.547672418585,0.124393462358868,1112.8603451151,0.124393462358868,18.547672418585,0.124393462358868,TRUE,0.56169729287,0.503566870717929,-1.51914506719972,-3.95941898329753,0.161996922965101,0.412007962613482,0.620037192956156,0.412007962613482,0.00597393051075997,0,77.2327187917116,0.01986376653,3869.02962553477,1e-04,"1_460_1",1,460,1,460,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA
"57","season",0.0821114944981675,1203.75989817144,0.134554045563387,20.062664969524,0.134554045563387,1203.75989817144,0.134554045563387,20.062664969524,0.134554045563387,TRUE,0.56169729287,0.503566870717929,-1.51914506719972,-3.95941898329753,0.161996922965101,0.412007962613482,0.620037192956156,0.412007962613482,0.00597393051075997,0,77.2327187917116,0.01986376653,3869.02962553477,1e-04,"1_460_1",1,460,1,460,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA
"58","holiday",0,0,0,0,0,0,0,0,0,TRUE,0.56169729287,0.503566870717929,-1.51914506719972,-3.95941898329753,0.161996922965101,0.412007962613482,0.620037192956156,0.412007962613482,0.00597393051075997,0,77.2327187917116,0.01986376653,3869.02962553477,1e-04,"1_460_1",1,460,1,460,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA
"59","facebook_s",71.8502339568991,2012.37861653317,0.22493994397978,33.5396436088862,0.22493994397978,2012.37861653317,0.22493994397978,33.5396436088862,0.22493994397978,TRUE,0.56169729287,0.503566870717929,-1.51914506719972,-3.95941898329753,0.161996922965101,0.412007962613482,0.620037192956156,0.412007962613482,0.00597393051075997,0,77.2327187917116,0.01986376653,3869.02962553477,1e-04,"1_460_1",1,460,1,460,7,104450,1740.83333333333,1943.13016044982,202.296827116491,33.6912998051163,0.630927212322561,0.635151419097057,0.0193535470397987,0.0192664300290395,51.9037516806561,7,FALSE,131.883807475755,59.9045236757869,0,520.644651049437,0.0690068873538323
"60","googlesearch_s",32.1731443509578,1155.96605849567,0.129211738936333,19.2661009749278,0.129211738936333,1155.96605849567,0.129211738936333,19.2661009749278,0.129211738936333,TRUE,0.56169729287,0.503566870717929,-1.51914506719972,-3.95941898329753,0.161996922965101,0.412007962613482,0.620037192956156,0.412007962613482,0.00597393051075997,0,77.2327187917116,0.01986376653,3869.02962553477,1e-04,"1_460_1",1,460,1,460,7,61100,1018.33333333333,1329.36489728681,311.031563953472,19.5201430392273,0.369072787677439,0.364848580902943,0.0191687165687993,0.0189192480932188,52.8562232004573,7,FALSE,131.165475202193,59.0214039668137,0,514.197365690772,0.0869828104936085
"61","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.54728513132,0.937869635763865,0.617746892885999,-0.276373922561592,0.0569371301192996,0.169036588793753,0.300961053508743,0.169036588793753,0.0101702479588542,0,4.21505295766367,0.000989533092,3869.02962553477,1e-04,"1_464_1",1,464,1,464,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,NA
"62","trend",-0.00291069174345373,14.852102077363,0.00160011001999676,0.247535034622716,0.00159724899710073,14.852102077363,0.00160011001999676,0.247535034622716,0.00159724899710073,TRUE,0.54728513132,0.937869635763865,0.617746892885999,-0.276373922561592,0.0569371301192996,0.169036588793753,0.300961053508743,0.169036588793753,0.0101702479588542,0,4.21505295766367,0.000989533092,3869.02962553477,1e-04,"1_464_1",1,464,1,464,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,NA
"63","season",0.105228661410237,1542.65908224008,0.166200329224348,25.7109847040013,0.1659031603164,1542.65908224008,0.166200329224348,25.7109847040013,0.1659031603164,TRUE,0.54728513132,0.937869635763865,0.617746892885999,-0.276373922561592,0.0569371301192996,0.169036588793753,0.300961053508743,0.169036588793753,0.0101702479588542,0,4.21505295766367,0.000989533092,3869.02962553477,1e-04,"1_464_1",1,464,1,464,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,NA
"64","holiday",0.113618834509893,0.875050644344237,9.42746889784667e-05,0.291683548114746,0.00188212248584186,0.875050644344237,9.42746889784667e-05,0.291683548114746,0.00188212248584186,TRUE,0.54728513132,0.937869635763865,0.617746892885999,-0.276373922561592,0.0569371301192996,0.169036588793753,0.300961053508743,0.169036588793753,0.0101702479588542,0,4.21505295766367,0.000989533092,3869.02962553477,1e-04,"1_464_1",1,464,1,464,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,NA
"65","facebook_s",180.548121100554,4928.53458611116,0.530981913136518,82.1422431018526,0.530032508788142,4928.53458611116,0.530981913136518,82.1422431018526,0.530032508788142,TRUE,0.54728513132,0.937869635763865,0.617746892885999,-0.276373922561592,0.0569371301192996,0.169036588793753,0.300961053508743,0.169036588793753,0.0101702479588542,0,4.21505295766367,0.000989533092,3869.02962553477,1e-04,"1_464_1",1,464,1,464,7,104450,1740.83333333333,1936.47929629932,195.645962965985,82.6402210715745,0.630927212322561,0.638118663620616,0.0474716444642841,0.0471855872294031,21.192912046178,4,TRUE,112.151802433816,49.3278048778117,0,464.242538572748,0.0124469492466998
"66","googlesearch_s",85.4130703616427,2795.00472889209,0.301123372930159,46.5834121482015,0.300584959412515,2795.00472889209,0.301123372930159,46.5834121482015,0.300584959412515,TRUE,0.54728513132,0.937869635763865,0.617746892885999,-0.276373922561592,0.0569371301192996,0.169036588793753,0.300961053508743,0.169036588793753,0.0101702479588542,0,4.21505295766367,0.000989533092,3869.02962553477,1e-04,"1_464_1",1,464,1,464,7,61100,1018.33333333333,1032.61233046094,14.2789971276029,47.1868396832925,0.369072787677439,0.361881336379384,0.0463373221112529,0.0457447582470064,21.8604281303736,4,TRUE,111.452986477725,48.841230471591,0,460.077443222627,3.85473337289772e-05
"67","(Intercept)",71.6009227583411,4296.05536550047,0.486564124527099,71.6009227583411,0.486564124527099,4296.05536550047,0.486564124527099,71.6009227583411,0.486564124527099,TRUE,0.54529217681,0.348274412305821,-1.85960171202065,-6.34007719624475,0.187265592991767,0.469504720176845,0.732915036294598,0.469504720176845,0.00478051680371169,0,142.75003308999,0.03679924468,3869.02962553477,1e-04,"1_504_1",1,504,1,504,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"68","trend",-0.160809502649575,820.546921099764,0.0929337870048151,13.6757820183294,0.0929337870048151,820.546921099764,0.0929337870048151,13.6757820183294,0.0929337870048151,TRUE,0.54529217681,0.348274412305821,-1.85960171202065,-6.34007719624475,0.187265592991767,0.469504720176845,0.732915036294598,0.469504720176845,0.00478051680371169,0,142.75003308999,0.03679924468,3869.02962553477,1e-04,"1_504_1",1,504,1,504,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"69","season",0.0604557734159077,886.285605879854,0.100379241703666,14.7714267646642,0.100379241703666,886.285605879854,0.100379241703666,14.7714267646642,0.100379241703666,TRUE,0.54529217681,0.348274412305821,-1.85960171202065,-6.34007719624475,0.187265592991767,0.469504720176845,0.732915036294598,0.469504720176845,0.00478051680371169,0,142.75003308999,0.03679924468,3869.02962553477,1e-04,"1_504_1",1,504,1,504,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"70","holiday",0,0,0,0,0,0,0,0,0,TRUE,0.54529217681,0.348274412305821,-1.85960171202065,-6.34007719624475,0.187265592991767,0.469504720176845,0.732915036294598,0.469504720176845,0.00478051680371169,0,142.75003308999,0.03679924468,3869.02962553477,1e-04,"1_504_1",1,504,1,504,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"71","facebook_s",61.9001252141869,1773.75089672073,0.200892092574682,29.5625149453455,0.200892092574682,1773.75089672073,0.200892092574682,29.5625149453455,0.200892092574682,TRUE,0.54529217681,0.348274412305821,-1.85960171202065,-6.34007719624475,0.187265592991767,0.469504720176845,0.732915036294598,0.469504720176845,0.00478051680371169,0,142.75003308999,0.03679924468,3869.02962553477,1e-04,"1_504_1",1,504,1,504,7,104450,1740.83333333333,2002.19001378221,261.356680448874,29.6622518338598,0.630927212322561,0.62754687647308,0.0170391106752665,0.0169818180633866,58.8865100466501,4,FALSE,112.151802433816,49.3278048778117,0,464.242538572748,0.205205841435576
"72","googlesearch_s",39.8593287110484,1052.73261107635,0.119230754189738,17.5455435179391,0.119230754189738,1052.73261107635,0.119230754189738,17.5455435179391,0.119230754189738,TRUE,0.54529217681,0.348274412305821,-1.85960171202065,-6.34007719624475,0.187265592991767,0.469504720176845,0.732915036294598,0.469504720176845,0.00478051680371169,0,142.75003308999,0.03679924468,3869.02962553477,1e-04,"1_504_1",1,504,1,504,7,61100,1018.33333333333,1033.81950276809,15.4861694347593,17.6687989761974,0.369072787677439,0.37245312352692,0.01735070275895,0.0172296663023952,58.0394293452442,4,FALSE,111.452986477725,48.841230471591,0,460.077443222627,0.00114257941686098
"73","(Intercept)",7.5997367245179,455.984203471074,0.049130326523829,7.5997367245179,0.0491195683728689,455.984203471074,0.049130326523829,7.5997367245179,0.0491195683728689,TRUE,0.56048638394,0.833020269846409,0.330521090057831,-0.232139115211807,0.0939524835463528,0.212396556236502,0.309052466393247,0.212396556236502,0.00502835864558032,0,21.6232558944784,0.005489354912,3869.02962553477,1e-04,"1_531_1",1,531,1,531,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"74","trend",-0.308737265490404,1575.36344838376,0.169738600643672,26.2560574730626,0.169701432694287,1575.36344838376,0.169738600643672,26.2560574730626,0.169701432694287,TRUE,0.56048638394,0.833020269846409,0.330521090057831,-0.232139115211807,0.0939524835463528,0.212396556236502,0.309052466393247,0.212396556236502,0.00502835864558032,0,21.6232558944784,0.005489354912,3869.02962553477,1e-04,"1_531_1",1,531,1,531,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"75","season",0.116940051389769,1714.34882793727,0.18471367440176,28.5724804656212,0.184673227335065,1714.34882793727,0.18471367440176,28.5724804656212,0.184673227335065,TRUE,0.56048638394,0.833020269846409,0.330521090057831,-0.232139115211807,0.0939524835463528,0.212396556236502,0.309052466393247,0.212396556236502,0.00502835864558032,0,21.6232558944784,0.005489354912,3869.02962553477,1e-04,"1_531_1",1,531,1,531,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"76","holiday",0.0138914243958803,0.106986662210621,1.15273503075109e-05,0.0356622207368737,0.000230496522881104,0.106986662210621,1.15273503075109e-05,0.0356622207368737,0.000230496522881104,TRUE,0.56048638394,0.833020269846409,0.330521090057831,-0.232139115211807,0.0939524835463528,0.212396556236502,0.309052466393247,0.212396556236502,0.00502835864558032,0,21.6232558944784,0.005489354912,3869.02962553477,1e-04,"1_531_1",1,531,1,531,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"77","facebook_s",129.451988932632,3512.05986394459,0.378409266315249,58.5343310657432,0.378326405396143,3512.05986394459,0.378409266315249,58.5343310657432,0.378326405396143,TRUE,0.56048638394,0.833020269846409,0.330521090057831,-0.232139115211807,0.0939524835463528,0.212396556236502,0.309052466393247,0.212396556236502,0.00502835864558032,0,21.6232558944784,0.005489354912,3869.02962553477,1e-04,"1_531_1",1,531,1,531,5,104450,1740.83333333333,1939.83162151017,198.998288176833,58.8148879704552,0.630927212322561,0.634482798819089,0.0337854789681887,0.0336243165528444,29.7403814417577,4,FALSE,112.151802433816,49.3278048778117,0,464.242538572748,0.0469917718103779
"78","googlesearch_s",68.4964735028606,2023.25152744585,0.217996604765183,33.7208587907641,0.217948869678754,2023.25152744585,0.217996604765183,33.7208587907641,0.217948869678754,TRUE,0.56048638394,0.833020269846409,0.330521090057831,-0.232139115211807,0.0939524835463528,0.212396556236502,0.309052466393247,0.212396556236502,0.00502835864558032,0,21.6232558944784,0.005489354912,3869.02962553477,1e-04,"1_531_1",1,531,1,531,5,61100,1018.33333333333,1031.17694843777,12.8436151044354,34.095036641854,0.369072787677439,0.365517201180911,0.0334812143782527,0.0331137729532872,30.1989145546983,4,FALSE,111.452986477725,48.841230471591,0,460.077443222627,2.86051148278546e-05
"79","(Intercept)",8.19912155978994,491.947293587397,0.0522546678703639,8.19912155978994,0.0521302228229528,491.947293587397,0.0522546678703639,8.19912155978994,0.0521302228229528,TRUE,0.55031417351,0.903062905735237,0.779991732053232,0.453550194421892,0.0722221815572499,0.130228695305321,0.199976266433134,0.130228695305321,0.0159606790520965,0,11.7216434264715,0.002929901073,3869.02962553477,1e-04,"1_542_1",1,542,1,542,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"80","trend",-0.33007189485208,1684.22557498131,0.178898530770728,28.0704262496886,0.1784724820166,1684.22557498131,0.178898530770728,28.0704262496886,0.1784724820166,TRUE,0.55031417351,0.903062905735237,0.779991732053232,0.453550194421892,0.0722221815572499,0.130228695305321,0.199976266433134,0.130228695305321,0.0159606790520965,0,11.7216434264715,0.002929901073,3869.02962553477,1e-04,"1_542_1",1,542,1,542,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"81","season",0.126610958516593,1856.12496110059,0.197157692770135,30.9354160183432,0.196688159627467,1856.12496110059,0.197157692770135,30.9354160183432,0.196688159627467,TRUE,0.55031417351,0.903062905735237,0.779991732053232,0.453550194421892,0.0722221815572499,0.130228695305321,0.199976266433134,0.130228695305321,0.0159606790520965,0,11.7216434264715,0.002929901073,3869.02962553477,1e-04,"1_542_1",1,542,1,542,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"82","holiday",0.153583676771683,1.18284522015685,0.000125641882630589,0.394281740052283,0.00250685330301087,1.18284522015685,0.000125641882630589,0.394281740052283,0.00250685330301087,TRUE,0.55031417351,0.903062905735237,0.779991732053232,0.453550194421892,0.0722221815572499,0.130228695305321,0.199976266433134,0.130228695305321,0.0159606790520965,0,11.7216434264715,0.002929901073,3869.02962553477,1e-04,"1_542_1",1,542,1,542,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"83","facebook_s",121.932298294115,3334.25113458222,0.354164334076217,55.5708522430369,0.353320887947064,3334.25113458222,0.354164334076217,55.5708522430369,0.353320887947064,TRUE,0.55031417351,0.903062905735237,0.779991732053232,0.453550194421892,0.0722221815572499,0.130228695305321,0.199976266433134,0.130228695305321,0.0159606790520965,0,11.7216434264715,0.002929901073,3869.02962553477,1e-04,"1_542_1",1,542,1,542,9,104450,1740.83333333333,1953.66039176565,212.82705843232,55.9019353912136,0.630927212322561,0.619641307932482,0.0321121696837991,0.0319219830979628,31.3263745842851,2,FALSE,27.4102676338186,0.708594900758709,21.0787409550335,33.7642753023521,0.0165133301749452
"84","googlesearch_s",82.9384197265911,2046.68633988572,0.217399132629925,34.1114389980953,0.216881394282905,2046.68633988572,0.217399132629925,34.1114389980953,0.216881394282905,TRUE,0.55031417351,0.903062905735237,0.779991732053232,0.453550194421892,0.0722221815572499,0.130228695305321,0.199976266433134,0.130228695305321,0.0159606790520965,0,11.7216434264715,0.002929901073,3869.02962553477,1e-04,"1_542_1",1,542,1,542,9,61100,1018.33333333333,1025.56864150288,7.23530816954628,34.3557280592682,0.369072787677439,0.380358692067518,0.0337372124968264,0.0334973214383915,29.85313323751,2,FALSE,29.1361049641688,0.703795903420564,22.8331670858817,35.4327879648694,3.21992802475923e-06
"85","(Intercept)",25.2371656763104,1514.22994057862,0.163167102450549,25.2371656763104,0.163081893476238,1514.22994057862,0.163167102450549,25.2371656763104,0.163081893476238,TRUE,0.55355670629,0.802254329204737,0.42250176883661,-0.44661203492536,0.103152342803829,0.210990313674313,0.32537138416347,0.210990313674313,0.00938935495148544,0,26.457189439526,0.006738871575,3869.02962553477,1e-04,"1_547_1",1,547,1,547,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"86","trend",-0.3180877091301,1623.07504261826,0.174895796646727,27.0512507103044,0.174804462724509,1623.07504261826,0.174895796646727,27.0512507103044,0.174804462724509,TRUE,0.55355670629,0.802254329204737,0.42250176883661,-0.44661203492536,0.103152342803829,0.210990313674313,0.32537138416347,0.210990313674313,0.00938935495148544,0,26.457189439526,0.006738871575,3869.02962553477,1e-04,"1_547_1",1,547,1,547,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"87","season",0.120460193547125,1765.95434298465,0.190291874095859,29.4325723830774,0.190192500048224,1765.95434298465,0.190291874095859,29.4325723830774,0.190192500048224,TRUE,0.55355670629,0.802254329204737,0.42250176883661,-0.44661203492536,0.103152342803829,0.210990313674313,0.32537138416347,0.210990313674313,0.00938935495148544,0,26.457189439526,0.006738871575,3869.02962553477,1e-04,"1_547_1",1,547,1,547,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
